AirTemp,Humidity,Rainfall,TrackTemp,WindSpeed,Pressure,Year,Round Number
25.0,73.8,False,27.3,0.8,1015.9,2020,15
25.0,73.7,False,27.2,1.0,1016.0,2020,15
25.0,73.7,False,27.2,0.8,1016.0,2020,15
24.9,73.4,False,27.3,1.0,1016.0,2020,15
24.9,73.4,False,27.3,1.1,1015.9,2020,15
24.9,73.1,False,27.3,0.6,1016.0,2020,15
24.9,73.3,False,27.3,1.4,1016.0,2020,15
25.0,72.8,False,27.3,1.1,1015.9,2020,15
25.0,72.7,False,27.3,0.8,1016.0,2020,15
25.0,72.7,False,27.3,0.0,1016.0,2020,15
25.1,72.3,False,27.3,0.0,1016.0,2020,15
25.0,72.3,False,27.3,0.3,1016.0,2020,15
25.0,72.5,False,27.1,1.1,1016.0,2020,15
25.0,72.0,False,27.2,0.7,1016.1,2020,15
25.1,71.6,False,27.2,1.2,1016.0,2020,15
25.0,71.4,False,27.2,1.1,1016.0,2020,15
25.0,71.3,False,27.0,0.6,1016.0,2020,15
24.9,71.3,False,27.0,0.8,1016.0,2020,15
25.0,71.0,False,26.9,0.8,1016.0,2020,15
25.0,70.8,False,27.0,0.5,1016.0,2020,15
25.0,70.8,False,27.2,1.1,1016.0,2020,15
25.0,70.3,False,27.1,0.5,1016.0,2020,15
25.0,70.2,False,27.1,0.0,1016.1,2020,15
25.0,70.2,False,27.1,0.0,1016.1,2020,15
25.0,70.0,False,27.1,0.5,1016.2,2020,15
25.0,69.9,False,27.2,0.8,1016.1,2020,15
25.1,69.7,False,27.1,0.6,1016.1,2020,15
25.0,69.9,False,27.0,0.6,1016.1,2020,15
25.0,70.2,False,26.7,0.7,1016.2,2020,15
25.0,70.0,False,26.8,0.8,1016.2,2020,15
24.9,70.1,False,26.7,1.2,1016.2,2020,15
24.9,70.3,False,26.7,1.0,1016.2,2020,15
24.9,70.6,False,26.6,0.6,1016.2,2020,15
24.9,71.0,False,26.6,0.9,1016.3,2020,15
24.9,71.4,False,26.5,0.0,1016.2,2020,15
24.9,72.3,False,26.4,0.6,1016.2,2020,15
24.9,72.9,False,26.5,0.6,1016.3,2020,15
24.7,73.4,False,26.3,0.6,1016.3,2020,15
24.7,74.0,False,26.4,0.7,1016.3,2020,15
24.7,74.3,False,26.4,0.7,1016.3,2020,15
24.7,74.4,False,26.4,1.2,1016.3,2020,15
24.6,74.3,False,26.4,0.6,1016.3,2020,15
24.6,74.1,False,26.5,1.0,1016.3,2020,15
24.7,73.9,False,26.5,0.6,1016.4,2020,15
24.6,73.5,False,26.4,0.5,1016.3,2020,15
24.6,73.3,False,26.4,0.6,1016.3,2020,15
24.5,72.8,False,26.4,0.4,1016.4,2020,15
24.5,72.5,False,26.5,0.5,1016.4,2020,15
24.5,72.0,False,26.3,0.6,1016.4,2020,15
24.6,71.6,False,26.3,0.5,1016.5,2020,15
24.6,71.6,False,26.3,0.6,1016.4,2020,15
24.6,71.2,False,26.4,0.8,1016.4,2020,15
24.6,71.3,False,26.4,0.6,1016.4,2020,15
24.7,71.3,False,26.5,0.6,1016.4,2020,15
24.7,71.0,False,26.5,0.4,1016.4,2020,15
24.8,71.0,False,26.5,0.9,1016.5,2020,15
24.8,70.9,False,26.7,0.6,1016.5,2020,15
24.7,71.1,False,26.5,0.6,1016.4,2020,15
24.8,71.2,False,26.5,0.5,1016.5,2020,15
24.8,71.1,False,26.5,0.0,1016.4,2020,15
24.8,71.2,False,26.5,0.5,1016.6,2020,15
24.8,71.2,False,26.6,0.7,1016.5,2020,15
24.9,71.4,False,26.6,0.8,1016.4,2020,15
25.0,71.9,False,26.6,1.0,1016.5,2020,15
24.9,71.8,False,26.4,0.9,1016.5,2020,15
24.9,72.3,False,26.4,0.6,1016.5,2020,15
24.8,72.6,False,26.3,0.9,1016.4,2020,15
24.7,73.2,False,26.1,0.8,1016.5,2020,15
24.7,73.5,False,26.3,1.2,1016.5,2020,15
24.7,73.7,False,26.2,0.5,1016.4,2020,15
24.7,74.0,False,26.2,0.6,1016.6,2020,15
24.7,74.3,False,26.1,0.9,1016.5,2020,15
24.6,74.0,False,26.2,0.8,1016.5,2020,15
24.7,74.1,False,26.3,1.0,1016.5,2020,15
24.7,74.2,False,26.3,0.9,1016.5,2020,15
24.7,74.2,False,26.5,0.7,1016.5,2020,15
24.7,74.3,False,26.4,0.7,1016.5,2020,15
24.7,74.7,False,26.2,0.7,1016.5,2020,15
24.6,75.0,False,26.1,0.6,1016.5,2020,15
24.6,75.2,False,26.4,0.5,1016.5,2020,15
24.6,74.9,False,26.3,0.6,1016.4,2020,15
24.6,75.1,False,26.4,0.9,1016.3,2020,15
24.6,74.9,False,26.4,0.7,1016.4,2020,15
24.6,74.9,False,26.3,0.7,1016.4,2020,15
24.5,75.2,False,26.1,0.0,1016.4,2020,15
24.5,75.3,False,26.0,0.6,1016.4,2020,15
24.5,75.4,False,26.0,0.8,1016.4,2020,15
24.4,75.5,False,26.0,0.0,1016.4,2020,15
24.4,75.5,False,26.0,0.5,1016.4,2020,15
23.7,50.7,False,31.3,1.6,1015.5,2020,17
23.7,50.8,False,31.3,1.9,1015.5,2020,17
23.6,50.5,False,31.3,1.4,1015.6,2020,17
23.6,50.6,False,31.3,1.4,1015.5,2020,17
23.6,50.7,False,31.3,1.9,1015.6,2020,17
23.6,50.8,False,31.3,1.7,1015.6,2020,17
23.5,50.9,False,31.3,1.8,1015.6,2020,17
23.5,50.9,False,31.3,2.6,1015.5,2020,17
23.5,50.8,False,31.3,2.1,1015.5,2020,17
23.4,50.7,False,31.3,2.3,1015.5,2020,17
23.4,50.8,False,31.3,2.1,1015.6,2020,17
23.4,50.7,False,31.3,1.6,1015.6,2020,17
23.4,50.7,False,31.3,1.6,1015.6,2020,17
23.4,50.5,False,31.0,1.5,1015.6,2020,17
23.4,50.2,False,31.0,1.7,1015.5,2020,17
23.4,50.3,False,31.0,1.9,1015.5,2020,17
23.5,50.3,False,31.0,1.1,1015.5,2020,17
23.5,50.2,False,31.0,2.0,1015.5,2020,17
23.4,50.2,False,30.8,1.9,1015.5,2020,17
23.4,50.4,False,30.8,1.5,1015.5,2020,17
23.4,50.6,False,30.8,2.0,1015.5,2020,17
23.4,50.5,False,30.8,1.7,1015.5,2020,17
23.4,50.7,False,30.8,2.1,1015.5,2020,17
23.4,50.6,False,30.5,1.4,1015.6,2020,17
23.4,50.9,False,30.5,1.9,1015.5,2020,17
23.4,50.9,False,30.5,1.3,1015.5,2020,17
23.4,50.7,False,30.2,1.9,1015.4,2020,17
23.4,50.6,False,30.2,1.7,1015.5,2020,17
23.4,50.8,False,30.2,1.4,1015.5,2020,17
23.4,50.7,False,30.2,1.8,1015.5,2020,17
23.4,50.8,False,29.9,1.1,1015.5,2020,17
23.4,50.6,False,29.9,1.8,1015.5,2020,17
23.4,50.5,False,29.9,2.3,1015.5,2020,17
23.4,50.4,False,29.6,2.1,1015.5,2020,17
23.4,50.5,False,29.6,1.9,1015.6,2020,17
23.4,50.7,False,29.6,2.1,1015.6,2020,17
23.4,50.9,False,29.7,1.8,1015.6,2020,17
23.4,51.0,False,29.7,1.6,1015.6,2020,17
23.6,51.1,False,29.5,4.0,1015.6,2020,17
23.5,51.9,False,29.5,3.4,1015.5,2020,17
23.6,51.9,False,29.1,2.6,1015.5,2020,17
23.5,52.2,False,28.9,3.2,1015.6,2020,17
23.5,52.5,False,28.9,2.5,1015.6,2020,17
23.5,52.4,False,29.1,3.2,1015.6,2020,17
23.5,52.8,False,28.9,2.2,1015.6,2020,17
23.6,52.1,False,28.6,2.5,1015.6,2020,17
23.6,52.2,False,28.3,2.8,1015.5,2020,17
23.7,51.5,False,28.3,2.6,1015.6,2020,17
23.7,51.6,False,28.3,2.8,1015.4,2020,17
23.7,51.4,False,28.3,2.6,1015.6,2020,17
23.7,51.0,False,28.3,2.4,1015.6,2020,17
23.6,51.5,False,28.2,3.0,1015.6,2020,17
23.6,51.4,False,28.2,1.8,1015.6,2020,17
23.5,51.6,False,28.0,1.6,1015.7,2020,17
23.4,51.7,False,27.9,2.1,1015.7,2020,17
23.4,51.6,False,28.0,1.4,1015.6,2020,17
23.4,52.1,False,28.1,1.6,1015.6,2020,17
23.4,52.1,False,28.1,2.1,1015.7,2020,17
23.3,52.2,False,28.1,2.4,1015.7,2020,17
23.4,52.2,False,28.1,2.0,1015.7,2020,17
23.3,51.9,False,28.0,1.6,1015.7,2020,17
23.3,52.4,False,27.7,3.2,1015.6,2020,17
23.4,51.8,False,27.8,1.4,1015.6,2020,17
23.4,52.1,False,27.8,3.6,1015.7,2020,17
23.4,51.9,False,27.6,1.7,1015.7,2020,17
23.4,51.9,False,27.5,3.0,1015.7,2020,17
23.4,52.2,False,27.5,1.5,1015.6,2020,17
23.5,51.8,False,27.5,1.8,1015.7,2020,17
23.4,52.3,False,27.5,2.9,1015.7,2020,17
23.5,51.8,False,27.4,2.0,1015.7,2020,17
23.4,52.2,False,27.4,3.0,1015.8,2020,17
23.4,52.2,False,27.4,2.2,1015.7,2020,17
23.4,52.2,False,27.4,2.2,1015.7,2020,17
23.4,52.7,False,27.4,2.1,1015.6,2020,17
23.4,52.5,False,27.4,3.0,1015.8,2020,17
23.4,53.3,False,27.4,2.6,1015.7,2020,17
23.4,53.1,False,27.2,2.6,1015.8,2020,17
23.4,53.7,False,27.2,3.0,1015.8,2020,17
23.4,53.9,False,27.2,3.0,1015.8,2020,17
23.4,54.1,False,27.2,2.7,1015.8,2020,17
23.3,55.4,False,27.1,3.6,1015.7,2020,17
23.3,55.8,False,26.9,2.8,1015.9,2020,17
23.2,56.7,False,27.0,3.1,1015.8,2020,17
23.1,57.4,False,26.9,2.8,1015.9,2020,17
23.1,58.3,False,26.8,3.3,1015.9,2020,17
23.0,58.9,False,26.7,3.5,1016.0,2020,17
23.0,59.2,False,26.6,2.8,1016.0,2020,17
23.0,60.0,False,26.6,3.2,1016.0,2020,17
22.8,59.9,False,26.5,2.6,1015.9,2020,17
22.8,60.6,False,26.7,3.3,1016.1,2020,17
22.8,60.6,False,26.6,2.8,1016.0,2020,17
22.8,60.6,False,26.5,3.3,1016.0,2020,17
22.8,60.6,False,26.5,2.9,1016.0,2020,17
22.8,60.8,False,26.4,2.9,1016.1,2020,17
22.7,61.2,False,26.4,3.9,1016.1,2020,17
22.8,60.9,False,26.5,2.6,1016.1,2020,17
22.8,61.2,False,26.5,3.6,1016.1,2020,17
22.8,60.9,False,26.6,2.6,1016.1,2020,17
22.8,61.1,False,26.5,3.2,1016.1,2020,17
22.9,61.2,False,26.4,2.7,1016.1,2020,17
22.8,61.2,False,26.3,2.8,1016.2,2020,17
22.8,61.3,False,26.3,2.9,1016.1,2020,17
22.8,61.1,False,26.3,3.3,1016.2,2020,17
22.8,61.5,False,26.1,3.0,1016.3,2020,17
22.6,61.5,False,26.1,3.2,1016.3,2020,17
22.7,61.6,False,26.1,3.1,1016.1,2020,17
22.5,61.7,False,26.1,2.5,1016.3,2020,17
22.6,62.0,False,26.1,2.9,1016.2,2020,17
22.5,62.2,False,26.1,3.5,1016.3,2020,17
22.6,61.9,False,25.9,3.0,1016.3,2020,17
22.5,61.7,False,25.9,3.2,1016.3,2020,17
22.5,61.9,False,25.9,2.9,1016.3,2020,17
22.5,62.0,False,26.0,2.7,1016.3,2020,17
22.5,62.3,False,25.9,3.8,1016.3,2020,17
22.5,62.0,False,25.8,2.8,1016.3,2020,17
22.5,62.3,False,25.8,3.3,1016.3,2020,17
22.4,62.3,False,25.8,2.7,1016.3,2020,17
22.5,62.3,False,25.8,3.9,1016.3,2020,17
22.5,62.3,False,25.9,2.9,1016.4,2020,17
22.5,62.2,False,25.6,3.4,1016.3,2020,17
22.4,62.4,False,25.8,2.9,1016.3,2020,17
22.4,62.4,False,25.5,2.7,1016.3,2020,17
22.4,62.7,False,25.8,3.3,1016.4,2020,17
22.3,62.4,False,25.5,2.9,1016.4,2020,17
22.3,62.7,False,25.6,2.9,1016.4,2020,17
22.3,63.0,False,25.4,3.3,1016.3,2020,17
22.3,62.7,False,25.4,2.9,1016.5,2020,17
22.3,63.1,False,25.5,3.4,1016.4,2020,17
22.3,62.8,False,25.5,2.7,1016.5,2020,17
22.3,62.8,False,25.5,3.7,1016.5,2020,17
22.3,62.8,False,25.4,3.7,1016.5,2020,17
22.3,62.7,False,25.5,2.5,1016.5,2020,17
22.2,62.8,False,25.4,2.7,1016.5,2020,17
22.2,63.0,False,25.4,2.1,1016.5,2020,17
22.1,63.3,False,25.3,1.7,1016.5,2020,17
20.9,56.4,False,29.9,1.0,1014.8,2021,1
20.8,56.8,False,29.9,1.1,1014.8,2021,1
20.8,56.8,False,30.2,1.0,1014.7,2021,1
20.8,56.7,False,30.2,1.0,1014.8,2021,1
20.8,56.1,False,29.9,0.9,1014.8,2021,1
20.8,56.2,False,29.8,0.9,1014.8,2021,1
20.7,55.5,False,29.8,1.1,1014.8,2021,1
20.7,56.0,False,30.0,1.0,1014.8,2021,1
20.7,55.9,False,30.0,0.7,1014.8,2021,1
20.7,55.0,False,29.7,0.6,1014.8,2021,1
20.8,54.6,False,29.6,1.0,1014.8,2021,1
20.7,54.9,False,29.5,0.9,1014.7,2021,1
20.7,54.7,False,29.5,0.8,1014.8,2021,1
20.7,54.6,False,29.5,0.8,1014.7,2021,1
20.7,54.6,False,29.5,0.9,1014.7,2021,1
20.6,54.4,False,29.6,0.9,1014.8,2021,1
20.6,53.7,False,29.5,1.4,1014.7,2021,1
20.6,53.5,False,29.3,1.1,1014.7,2021,1
20.6,53.2,False,29.3,0.8,1014.8,2021,1
20.6,52.9,False,29.2,1.1,1014.7,2021,1
20.6,52.9,False,29.1,1.2,1014.7,2021,1
20.6,53.0,False,29.1,1.1,1014.7,2021,1
20.6,52.8,False,29.0,1.0,1014.7,2021,1
20.5,53.2,False,28.8,1.1,1014.7,2021,1
20.5,53.5,False,28.8,1.1,1014.6,2021,1
20.5,53.4,False,28.7,0.9,1014.8,2021,1
20.5,53.6,False,28.6,1.1,1014.9,2021,1
20.5,53.7,False,28.6,1.2,1014.7,2021,1
20.5,54.1,False,28.6,1.3,1014.8,2021,1
20.5,54.3,False,28.6,0.9,1014.8,2021,1
20.5,54.4,False,28.5,0.8,1014.7,2021,1
20.5,54.7,False,28.3,1.1,1014.7,2021,1
20.5,54.9,False,28.3,1.0,1014.7,2021,1
20.4,54.4,False,28.5,1.0,1014.8,2021,1
20.5,54.4,False,28.5,0.6,1014.7,2021,1
20.5,54.1,False,28.2,1.0,1014.7,2021,1
20.5,53.9,False,28.1,1.3,1014.6,2021,1
20.5,53.7,False,28.1,1.3,1014.6,2021,1
20.5,53.5,False,28.1,1.0,1014.8,2021,1
20.5,53.8,False,28.1,1.1,1014.8,2021,1
20.5,54.3,False,28.1,1.2,1014.8,2021,1
20.5,54.5,False,27.9,1.0,1014.8,2021,1
20.5,54.6,False,28.0,1.0,1014.8,2021,1
20.5,54.6,False,28.0,1.0,1014.8,2021,1
20.5,54.7,False,27.9,0.9,1014.7,2021,1
20.5,54.8,False,27.9,0.6,1014.8,2021,1
20.5,54.7,False,27.9,0.6,1014.8,2021,1
20.5,54.2,False,28.1,0.8,1014.7,2021,1
20.5,54.0,False,28.0,1.2,1014.8,2021,1
20.6,53.9,False,27.9,0.9,1014.8,2021,1
20.5,54.0,False,27.9,0.8,1014.8,2021,1
20.5,54.7,False,27.8,0.9,1014.8,2021,1
20.5,55.0,False,27.7,1.0,1014.7,2021,1
20.6,55.4,False,27.8,0.9,1014.8,2021,1
20.5,55.5,False,27.6,0.6,1014.8,2021,1
20.5,55.2,False,27.6,0.9,1014.8,2021,1
20.5,55.1,False,27.7,0.7,1014.8,2021,1
20.5,54.8,False,27.7,1.0,1014.8,2021,1
20.5,54.6,False,27.7,0.9,1014.9,2021,1
20.5,54.5,False,27.6,1.1,1014.9,2021,1
20.5,54.5,False,27.5,0.8,1014.9,2021,1
20.6,54.1,False,27.6,1.1,1014.9,2021,1
20.6,54.8,False,27.7,1.2,1014.8,2021,1
20.5,55.2,False,27.7,0.9,1014.9,2021,1
20.5,55.3,False,27.6,0.9,1014.9,2021,1
20.5,54.8,False,27.5,1.0,1014.9,2021,1
20.5,54.7,False,27.7,0.6,1014.9,2021,1
20.5,53.8,False,27.6,0.9,1015.0,2021,1
20.5,53.9,False,27.6,1.0,1014.9,2021,1
20.4,54.3,False,27.0,0.8,1014.9,2021,1
20.4,53.7,False,27.1,0.6,1014.9,2021,1
20.5,53.4,False,27.1,0.7,1014.9,2021,1
20.5,52.8,False,27.3,0.8,1015.0,2021,1
20.5,52.7,False,27.2,1.0,1015.0,2021,1
20.5,53.1,False,27.2,0.9,1014.9,2021,1
20.5,53.5,False,27.2,1.0,1015.0,2021,1
20.5,53.7,False,27.4,0.6,1014.9,2021,1
20.5,53.6,False,27.2,0.7,1014.9,2021,1
20.5,54.4,False,27.1,0.8,1015.0,2021,1
20.5,55.2,False,27.1,0.7,1014.9,2021,1
20.5,55.8,False,27.0,0.6,1015.0,2021,1
20.5,56.0,False,26.9,1.0,1015.1,2021,1
20.5,56.0,False,27.0,0.7,1015.0,2021,1
20.5,56.0,False,27.0,0.9,1015.0,2021,1
20.5,56.0,False,27.0,0.8,1015.1,2021,1
20.5,55.6,False,27.0,0.8,1015.1,2021,1
20.5,55.7,False,26.9,0.5,1015.0,2021,1
20.5,55.5,False,26.9,0.6,1015.0,2021,1
20.5,55.3,False,27.1,0.7,1015.1,2021,1
20.5,54.9,False,27.0,0.8,1015.1,2021,1
20.5,55.1,False,26.9,0.7,1015.1,2021,1
20.5,54.8,False,26.8,0.8,1015.1,2021,1
20.5,54.2,False,27.0,0.5,1015.1,2021,1
20.5,54.0,False,27.0,0.9,1015.1,2021,1
20.5,54.3,False,26.8,1.0,1015.1,2021,1
20.5,54.6,False,26.7,0.8,1015.1,2021,1
20.5,54.7,False,26.7,0.8,1015.1,2021,1
20.6,55.1,False,26.6,0.9,1015.1,2021,1
20.5,55.4,False,26.5,0.9,1015.1,2021,1
20.5,55.2,False,26.5,0.9,1015.1,2021,1
20.5,55.5,False,26.6,0.8,1015.1,2021,1
20.5,55.3,False,26.6,0.6,1014.9,2021,1
20.5,54.8,False,26.6,1.0,1015.0,2021,1
20.5,55.1,False,26.6,1.2,1015.1,2021,1
20.5,55.2,False,26.3,1.0,1015.0,2021,1
20.4,55.1,False,26.3,1.0,1015.0,2021,1
20.4,55.1,False,26.3,0.8,1015.1,2021,1
20.5,54.5,False,26.5,0.9,1015.0,2021,1
20.5,53.9,False,26.5,1.3,1015.0,2021,1
20.5,54.2,False,26.2,0.8,1015.0,2021,1
20.5,54.2,False,26.2,0.8,1015.1,2021,1
20.5,54.1,False,26.4,0.7,1015.1,2021,1
20.5,53.9,False,26.5,0.8,1014.9,2021,1
20.5,53.9,False,26.5,0.6,1015.1,2021,1
20.5,53.8,False,26.4,0.5,1015.1,2021,1
20.5,53.8,False,26.3,0.8,1015.1,2021,1
20.5,53.9,False,26.3,0.8,1015.1,2021,1
20.5,54.1,False,26.3,1.0,1015.0,2021,1
20.5,54.3,False,26.4,0.8,1015.1,2021,1
20.5,54.2,False,26.4,0.8,1015.0,2021,1
20.5,54.4,False,26.3,1.1,1015.1,2021,1
20.5,54.7,False,26.3,0.9,1015.1,2021,1
20.6,54.8,False,26.3,0.8,1015.1,2021,1
20.5,55.1,False,26.1,0.7,1015.1,2021,1
20.5,54.9,False,26.3,0.6,1015.1,2021,1
20.5,54.9,False,26.3,0.6,1015.1,2021,1
20.5,54.9,False,26.1,0.8,1015.1,2021,1
20.5,54.8,False,26.0,0.7,1015.2,2021,1
20.5,54.2,False,26.0,0.6,1015.2,2021,1
20.6,53.6,False,26.1,0.7,1015.2,2021,1
20.6,52.6,False,26.2,0.9,1015.1,2021,1
20.6,52.7,False,26.2,1.0,1015.2,2021,1
20.6,52.7,False,26.1,0.9,1015.1,2021,1
9.8,68.7,True,18.1,0.2,1011.7,2021,2
9.7,70.0,True,18.1,0.1,1011.6,2021,2
9.6,69.2,True,18.0,0.4,1011.6,2021,2
9.4,68.3,True,17.7,0.4,1011.6,2021,2
9.3,67.9,True,17.6,0.5,1011.7,2021,2
9.3,69.1,True,17.6,0.5,1011.6,2021,2
9.3,69.4,True,17.5,0.4,1011.6,2021,2
9.2,70.6,True,17.5,0.4,1011.6,2021,2
9.2,70.5,True,17.5,0.4,1011.6,2021,2
9.2,70.7,True,17.5,0.2,1011.7,2021,2
9.2,71.8,True,17.5,0.3,1011.7,2021,2
9.3,70.5,True,17.6,0.5,1011.6,2021,2
9.2,71.9,True,17.5,0.3,1011.6,2021,2
9.2,74.0,True,17.4,0.1,1011.7,2021,2
9.2,73.8,True,17.4,0.3,1011.6,2021,2
9.2,74.9,True,17.4,0.2,1011.7,2021,2
9.2,75.0,True,17.4,0.3,1011.6,2021,2
9.2,73.1,True,17.5,0.6,1011.5,2021,2
9.2,74.0,True,17.5,0.2,1011.5,2021,2
9.2,75.4,True,17.4,0.3,1011.5,2021,2
9.2,76.2,True,17.4,0.4,1011.5,2021,2
9.2,74.9,True,17.4,0.5,1011.5,2021,2
9.3,74.8,True,17.5,0.5,1011.5,2021,2
9.2,74.6,True,17.4,0.4,1011.5,2021,2
9.2,73.1,True,17.3,0.4,1011.5,2021,2
9.3,74.7,True,17.5,0.3,1011.5,2021,2
9.3,74.3,True,17.5,0.2,1011.5,2021,2
9.4,76.0,True,17.5,0.2,1011.5,2021,2
9.4,76.4,True,17.7,0.2,1011.5,2021,2
9.4,75.5,True,17.8,0.2,1011.5,2021,2
9.4,74.6,True,17.8,0.1,1011.5,2021,2
9.4,75.7,True,17.7,0.1,1011.5,2021,2
9.5,77.1,True,17.7,0.4,1011.5,2021,2
9.6,75.0,True,17.7,0.1,1011.5,2021,2
9.6,75.4,True,17.3,0.2,1011.5,2021,2
9.5,75.7,True,17.2,0.1,1011.5,2021,2
9.5,74.2,True,17.1,0.3,1011.4,2021,2
9.4,74.4,True,16.9,0.2,1011.5,2021,2
9.6,75.6,True,16.7,0.5,1011.6,2021,2
9.6,76.8,True,16.5,0.3,1011.5,2021,2
9.8,76.5,True,16.5,0.2,1011.5,2021,2
9.7,74.8,True,16.4,0.2,1011.5,2021,2
9.6,75.9,True,16.4,0.3,1011.5,2021,2
9.7,74.0,True,16.4,0.2,1011.5,2021,2
9.7,74.7,True,16.3,0.2,1011.5,2021,2
9.7,74.9,True,16.2,0.4,1011.4,2021,2
9.7,73.2,True,16.2,0.1,1011.5,2021,2
9.8,74.3,True,16.2,0.3,1011.5,2021,2
9.9,72.5,True,16.2,0.1,1011.4,2021,2
9.9,72.5,True,16.2,0.6,1011.5,2021,2
10.0,72.2,True,16.2,0.3,1011.4,2021,2
10.0,71.3,True,16.1,0.7,1011.5,2021,2
10.0,71.2,True,15.7,0.7,1011.3,2021,2
10.1,67.7,True,15.2,0.8,1011.4,2021,2
10.1,69.9,True,15.2,0.8,1011.4,2021,2
10.2,68.8,True,15.0,0.6,1011.3,2021,2
10.2,68.2,True,14.9,0.9,1011.4,2021,2
10.2,69.2,True,14.6,0.9,1011.4,2021,2
10.3,69.6,True,14.5,0.7,1011.5,2021,2
10.3,68.5,True,14.3,0.8,1011.3,2021,2
10.3,68.8,True,14.3,0.8,1011.3,2021,2
10.4,69.6,True,14.1,0.7,1011.3,2021,2
10.4,69.1,False,14.0,0.8,1011.3,2021,2
10.4,69.3,False,14.1,0.8,1011.3,2021,2
10.4,67.7,False,14.0,0.6,1011.1,2021,2
10.4,68.8,False,13.9,0.8,1011.3,2021,2
10.4,68.9,False,13.8,0.9,1011.4,2021,2
10.5,67.7,False,13.9,0.6,1011.6,2021,2
10.4,67.3,False,13.9,0.7,1011.2,2021,2
10.5,68.6,False,13.9,0.9,1011.3,2021,2
10.6,66.5,False,14.1,0.7,1011.3,2021,2
10.6,68.1,False,14.2,0.9,1011.0,2021,2
10.7,68.9,False,14.2,0.7,1011.3,2021,2
10.7,68.7,False,14.4,0.8,1011.4,2021,2
10.8,69.2,False,14.6,0.7,1011.1,2021,2
10.9,68.6,False,14.7,1.0,1011.3,2021,2
10.9,67.7,False,14.9,1.0,1011.2,2021,2
11.0,67.7,False,15.0,1.0,1011.3,2021,2
11.1,67.6,False,15.2,1.0,1011.2,2021,2
11.1,67.3,False,15.3,1.1,1011.1,2021,2
11.1,65.9,False,15.4,1.1,1011.2,2021,2
11.1,65.0,False,15.5,0.8,1011.3,2021,2
11.1,66.0,False,15.5,0.7,1011.3,2021,2
11.0,66.1,False,15.4,0.7,1011.2,2021,2
11.1,66.0,False,15.6,1.0,1011.3,2021,2
11.1,65.9,False,15.7,0.9,1011.2,2021,2
11.2,66.0,False,15.8,0.8,1011.2,2021,2
11.1,66.5,False,15.9,0.5,1011.0,2021,2
11.2,67.1,False,15.9,0.5,1011.2,2021,2
11.2,67.3,False,16.0,0.5,1011.2,2021,2
11.1,67.1,False,16.0,0.4,1011.2,2021,2
11.0,66.8,False,15.9,0.2,1011.2,2021,2
11.0,68.2,False,15.9,0.2,1011.3,2021,2
11.1,69.6,False,16.1,0.2,1011.2,2021,2
11.1,70.1,False,16.3,0.2,1011.2,2021,2
11.0,69.6,False,16.4,0.1,1011.2,2021,2
11.0,70.4,False,16.5,0.1,1011.2,2021,2
11.0,68.9,False,16.6,0.1,1011.2,2021,2
11.0,69.7,False,16.8,0.3,1011.2,2021,2
11.0,68.3,False,16.8,0.3,1011.1,2021,2
10.9,69.9,False,16.8,0.1,1011.2,2021,2
10.9,71.1,False,17.2,0.2,1011.2,2021,2
11.1,71.3,False,17.4,0.1,1011.2,2021,2
11.1,70.7,False,17.5,0.2,1011.2,2021,2
11.1,70.5,False,17.7,0.1,1011.1,2021,2
11.1,68.9,False,17.8,0.5,1011.1,2021,2
11.0,69.8,False,17.8,0.4,1011.1,2021,2
10.9,70.6,False,17.7,0.3,1011.1,2021,2
10.9,70.8,False,17.8,0.3,1011.1,2021,2
11.0,71.0,False,17.8,0.4,1011.0,2021,2
11.0,70.9,False,17.9,0.4,1011.1,2021,2
11.0,71.9,False,17.9,0.3,1011.0,2021,2
11.1,71.8,False,18.0,0.3,1011.0,2021,2
11.1,71.3,False,18.0,0.2,1011.1,2021,2
11.2,71.4,False,18.0,0.1,1011.1,2021,2
11.3,70.1,False,18.3,0.2,1011.0,2021,2
11.3,68.3,False,18.2,0.1,1011.0,2021,2
11.3,69.2,False,18.2,0.3,1011.1,2021,2
11.2,68.9,False,18.2,0.3,1011.0,2021,2
11.2,69.1,False,18.1,0.2,1011.0,2021,2
11.3,69.8,False,18.1,0.3,1011.0,2021,2
11.5,69.4,False,18.2,0.6,1011.2,2021,2
11.6,67.9,False,18.3,0.2,1011.0,2021,2
11.6,67.3,False,18.2,0.5,1011.1,2021,2
11.5,67.1,False,18.0,0.7,1010.7,2021,2
11.5,66.9,False,17.9,0.5,1011.1,2021,2
11.6,66.2,False,17.9,0.9,1011.0,2021,2
11.6,66.7,False,17.9,0.8,1011.0,2021,2
11.6,67.0,False,17.7,0.5,1011.0,2021,2
11.6,67.1,False,17.6,0.7,1011.0,2021,2
11.6,66.9,False,17.6,0.6,1011.0,2021,2
11.6,66.6,False,17.7,0.7,1010.9,2021,2
11.6,66.2,False,17.6,0.8,1010.9,2021,2
11.7,66.6,False,17.5,0.5,1011.0,2021,2
11.7,66.3,True,17.6,0.7,1011.1,2021,2
11.7,66.1,True,17.8,0.5,1010.9,2021,2
11.8,64.8,True,17.8,0.6,1011.0,2021,2
11.8,64.8,True,17.8,0.5,1011.4,2021,2
11.7,64.6,False,17.8,0.5,1011.0,2021,2
11.7,65.2,False,17.8,0.7,1011.1,2021,2
11.8,65.9,False,17.7,0.7,1011.0,2021,2
